112	tick=0	ty=13	as=6	lv=-1	t=1000	game=true	mine=true	ok=true	el=1000 a=0 h=0 tick=0 seed=0x1900002 react=108
112	tick=0	ty=13	as=6	lv=-1	t=107	game=false	mine=false	ok=true	el=107 a=0 h=0 tick=0 seed=0x1900002 react=108
112	tick=0	ty=13	as=6	lv=-1	t=108	game=true	mine=true	ok=true	el=108 a=0 h=0 tick=0 seed=0x1900002 react=108
112	SUMMARY	total=6	mismatch=0
112	tick=0	ty=1	as=3	lv=-1	t=0	game=false	mine=false	ok=true	el=0 a=0 h=0 tick=0 seed=0x1900002 react=108
112	tick=0	ty=1	as=3	lv=-1	t=0	game=false	mine=false	ok=true	el=0 a=0 h=0 tick=0 seed=0x1900002 react=108
112	tick=0	ty=1	as=3	lv=-1	t=1000	game=false	mine=false	ok=true	el=0 a=0 h=0 tick=0 seed=0x1900002 react=108
112	SUMMARY	total=3	mismatch=0
112	tick=500	ty=13	as=3	lv=-1	t=0	game=false	mine=false	ok=true	notvis
112	tick=500	ty=13	as=3	lv=-1	t=0	game=false	mine=false	ok=true	notvis
112	tick=500	ty=13	as=3	lv=-1	t=1000	game=false	mine=false	ok=true	notvis
112	SUMMARY	total=3	mismatch=0
112	tick=500	ty=13	as=3	lv=379	t=0	game=false	mine=false	ok=true	notvis
112	tick=500	ty=13	as=3	lv=379	t=0	game=false	mine=false	ok=true	notvis
112	tick=500	ty=13	as=3	lv=379	t=1000	game=false	mine=false	ok=true	notvis
112	SUMMARY	total=3	mismatch=0
112	tick=500	ty=13	as=3	lv=380	t=0	game=false	mine=false	ok=true	el=0 a=0 h=0 tick=500 seed=0x1f40001900002 react=62
112	tick=500	ty=13	as=3	lv=380	t=0	game=false	mine=false	ok=true	el=0 a=0 h=0 tick=500 seed=0x1f40001900002 react=62
112	tick=500	ty=13	as=3	lv=380	t=1000	game=true	mine=true	ok=true	el=1000 a=0 h=0 tick=500 seed=0x1900002 react=108
112	SUMMARY	total=3	mismatch=0
112	tick=500	ty=13	as=3	lv=450	t=0	game=false	mine=false	ok=true	el=0 a=0 h=0 tick=500 seed=0x1f40001900002 react=62
112	tick=500	ty=13	as=3	lv=450	t=0	game=false	mine=false	ok=true	el=0 a=0 h=0 tick=500 seed=0x1f40001900002 react=62
112	tick=500	ty=13	as=3	lv=450	t=1	game=false	mine=false	ok=true	el=1 a=0 h=0 tick=500 seed=0x1f30001900002 react=81
112	tick=500	ty=13	as=3	lv=450	t=2	game=false	mine=false	ok=true	el=2 a=0 h=0 tick=500 seed=0x1f20001900002 react=112
112	tick=500	ty=13	as=3	lv=450	t=3	game=false	mine=false	ok=true	el=3 a=0 h=0 tick=500 seed=0x1f10001900002 react=106
112	tick=500	ty=13	as=3	lv=450	t=5	game=false	mine=false	ok=true	el=5 a=0 h=0 tick=500 seed=0x1ef0001900002 react=104
112	tick=500	ty=13	as=3	lv=450	t=8	game=false	mine=false	ok=true	el=8 a=0 h=0 tick=500 seed=0x1ec0001900002 react=64
112	tick=500	ty=13	as=3	lv=450	t=13	game=false	mine=false	ok=true	el=13 a=0 h=0 tick=500 seed=0x1e70001900002 react=73
112	tick=500	ty=13	as=3	lv=450	t=21	game=false	mine=false	ok=true	el=21 a=0 h=0 tick=500 seed=0x1df0001900002 react=77
112	tick=500	ty=13	as=3	lv=450	t=34	game=false	mine=false	ok=true	el=34 a=0 h=0 tick=500 seed=0x1d20001900002 react=68
112	tick=500	ty=13	as=3	lv=450	t=55	game=false	mine=false	ok=true	el=55 a=0 h=0 tick=500 seed=0x1bd0001900002 react=82
112	tick=500	ty=13	as=3	lv=450	t=60	game=false	mine=false	ok=true	el=60 a=0 h=0 tick=500 seed=0x1b80001900002 react=71
112	tick=500	ty=13	as=3	lv=450	t=70	game=false	mine=false	ok=true	el=70 a=0 h=0 tick=500 seed=0x1ae0001900002 react=108
112	tick=500	ty=13	as=3	lv=450	t=80	game=true	mine=true	ok=true	el=80 a=0 h=0 tick=500 seed=0x1a40001900002 react=71
112	tick=500	ty=13	as=3	lv=450	t=89	game=false	mine=false	ok=true	el=89 a=0 h=0 tick=500 seed=0x19b0001900002 react=113
112	tick=500	ty=13	as=3	lv=450	t=90	game=true	mine=true	ok=true	el=90 a=0 h=0 tick=500 seed=0x19a0001900002 react=78
112	tick=500	ty=13	as=3	lv=450	t=95	game=true	mine=true	ok=true	el=95 a=0 h=0 tick=500 seed=0x1950001900002 react=91
112	tick=500	ty=13	as=3	lv=450	t=100	game=false	mine=false	ok=true	el=100 a=0 h=0 tick=500 seed=0x1900001900002 react=104
112	tick=500	ty=13	as=3	lv=450	t=105	game=true	mine=true	ok=true	el=105 a=0 h=0 tick=500 seed=0x18b0001900002 react=97
112	tick=500	ty=13	as=3	lv=450	t=110	game=true	mine=true	ok=true	el=110 a=0 h=0 tick=500 seed=0x1860001900002 react=61
112	tick=500	ty=13	as=3	lv=450	t=115	game=true	mine=true	ok=true	el=115 a=0 h=0 tick=500 seed=0x1810001900002 react=95
112	tick=500	ty=13	as=3	lv=450	t=120	game=true	mine=true	ok=true	el=120 a=0 h=0 tick=500 seed=0x17c0001900002 react=109
112	tick=500	ty=13	as=3	lv=450	t=125	game=true	mine=true	ok=true	el=125 a=0 h=0 tick=500 seed=0x1770001900002 react=65
112	tick=500	ty=13	as=3	lv=450	t=130	game=true	mine=true	ok=true	el=130 a=0 h=0 tick=500 seed=0x1720001900002 react=64
112	tick=500	ty=13	as=3	lv=450	t=144	game=true	mine=true	ok=true	el=144 a=0 h=0 tick=500 seed=0x1640001900002 react=65
112	tick=500	ty=13	as=3	lv=450	t=200	game=true	mine=true	ok=true	el=200 a=0 h=0 tick=500 seed=0x12c0001900002 react=91
112	tick=500	ty=13	as=3	lv=450	t=233	game=true	mine=true	ok=true	el=233 a=0 h=0 tick=500 seed=0x10b0001900002 react=70
112	tick=500	ty=13	as=3	lv=450	t=377	game=true	mine=true	ok=true	el=377 a=0 h=0 tick=500 seed=0x7b0001900002 react=71
112	tick=500	ty=13	as=3	lv=450	t=499	game=true	mine=true	ok=true	el=499 a=0 h=0 tick=500 seed=0x10001900002 react=65
112	tick=500	ty=13	as=3	lv=450	t=500	game=true	mine=true	ok=true	el=500 a=0 h=0 tick=500 seed=0x1900002 react=108
112	tick=500	ty=13	as=3	lv=450	t=501	game=true	mine=true	ok=true	el=501 a=0 h=0 tick=500 seed=0x1900002 react=108
112	tick=500	ty=13	as=3	lv=450	t=600	game=true	mine=true	ok=true	el=600 a=0 h=0 tick=500 seed=0x1900002 react=108
112	SUMMARY	total=32	mismatch=0
