case	89	mode=0	nEV=1	nEI=0	nA=3	hpv=2	enemies=1	cfef=1	pred=false	actual=false	MATCH
case	90	mode=0	nEV=2	nEI=0	nA=3	hpv=2	enemies=2	cfef=1	pred=false	actual=false	MATCH
case	91	mode=0	nEV=3	nEI=0	nA=3	hpv=2	enemies=3	cfef=1	pred=false	actual=false	MATCH
case	92	mode=0	nEV=0	nEI=1	nA=3	hpv=2	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	93	mode=0	nEV=1	nEI=1	nA=3	hpv=2	enemies=1	cfef=1	pred=false	actual=false	MATCH
case	94	mode=0	nEV=2	nEI=1	nA=3	hpv=2	enemies=2	cfef=1	pred=false	actual=false	MATCH
case	95	mode=0	nEV=3	nEI=1	nA=3	hpv=2	enemies=3	cfef=1	pred=false	actual=false	MATCH
case	0	mode=1	nEV=0	nEI=0	nA=0	hpv=0	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	1	mode=1	nEV=1	nEI=0	nA=0	hpv=0	enemies=1	cfef=0	pred=true	actual=true	MATCH
case	2	mode=1	nEV=2	nEI=0	nA=0	hpv=0	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	3	mode=1	nEV=3	nEI=0	nA=0	hpv=0	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	4	mode=1	nEV=0	nEI=1	nA=0	hpv=0	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	5	mode=1	nEV=1	nEI=1	nA=0	hpv=0	enemies=1	cfef=0	pred=true	actual=true	MATCH
case	6	mode=1	nEV=2	nEI=1	nA=0	hpv=0	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	7	mode=1	nEV=3	nEI=1	nA=0	hpv=0	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	8	mode=1	nEV=0	nEI=0	nA=1	hpv=0	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	9	mode=1	nEV=1	nEI=0	nA=1	hpv=0	enemies=1	cfef=0	pred=true	actual=true	MATCH
case	10	mode=1	nEV=2	nEI=0	nA=1	hpv=0	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	11	mode=1	nEV=3	nEI=0	nA=1	hpv=0	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	12	mode=1	nEV=0	nEI=1	nA=1	hpv=0	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	13	mode=1	nEV=1	nEI=1	nA=1	hpv=0	enemies=1	cfef=0	pred=true	actual=true	MATCH
case	14	mode=1	nEV=2	nEI=1	nA=1	hpv=0	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	15	mode=1	nEV=3	nEI=1	nA=1	hpv=0	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	16	mode=1	nEV=0	nEI=0	nA=2	hpv=0	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	17	mode=1	nEV=1	nEI=0	nA=2	hpv=0	enemies=1	cfef=0	pred=false	actual=false	MATCH
case	18	mode=1	nEV=2	nEI=0	nA=2	hpv=0	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	19	mode=1	nEV=3	nEI=0	nA=2	hpv=0	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	20	mode=1	nEV=0	nEI=1	nA=2	hpv=0	enemies=0	cfef=-1	pred=false	actual=false	MATCH
